Num_Houses,Avg_Area,Status,Season,Peak_Load_kVA,Transformer_Size_kVA
36,287,Middle,Winter,287.29,400
14,126,High,Autumn,93.76,250
62,373,Low,Winter,364.8,630
39,290,High,Summer,427.17,630
41,268,High,Winter,414.66,630
96,302,High,Autumn,590.81,1000
18,227,High,Winter,183.67,250
49,126,Middle,Winter,280.1,400
75,108,Middle,Winter,365.81,630
46,127,Low,Summer,163.23,250
97,184,High,Autumn,527.02,630
53,349,Low,Winter,326.48,400
72,145,Low,Autumn,154.12,250
51,387,Low,Autumn,198.3,250
12,370,High,Spring,97.79,250
37,241,Middle,Autumn,188.68,250
83,124,Middle,Winter,384.62,630
18,126,Middle,Autumn,71.91,100
49,185,High,Spring,290.88,400
37,188,Middle,Autumn,157.36,250
56,286,High,Summer,562.91,630
76,175,High,Autumn,400.17,630
26,111,Middle,Spring,105.69,250
51,313,Low,Winter,266.55,400
29,164,High,Summer,285.99,400
12,391,Low,Summer,83.62,100
78,339,Low,Autumn,291.86,400
98,190,High,Winter,723.72,1000
25,151,Middle,Spring,97.21,250
32,178,High,Autumn,202.65,250
73,310,High,Winter,756.37,1000
35,153,Low,Winter,130.74,250
95,297,Low,Winter,461.11,630
90,363,Middle,Winter,615.58,1000
64,121,High,Winter,489.97,630
82,333,Low,Spring,259.5,400
49,175,Low,Summer,180.83,250
32,308,Middle,Spring,163.82,250
50,326,Middle,Summer,356.65,400
17,110,Middle,Autumn,68.25,100
42,223,Middle,Winter,277.78,400
58,100,High,Summer,503.47,630
87,166,Middle,Spring,293.51,400
42,146,High,Winter,381.92,630
50,266,High,Autumn,311.69,400
19,212,Middle,Summer,132.34,250
18,178,High,Summer,165.61,250
64,117,Low,Winter,204.63,250
78,319,High,Autumn,473.04,630
67,263,High,Summer,653.09,1000
37,266,Low,Summer,203.11,250
30,287,High,Summer,327.35,400
40,103,Low,Spring,86.0,100
23,310,High,Autumn,178.9,250
56,396,Low,Summer,351.18,400
97,368,Low,Summer,519.51,630
89,399,Low,Winter,491.15,630
59,336,Middle,Spring,267.43,400
51,257,High,Autumn,374.19,630
72,264,Middle,Summer,500.27,630
61,281,Middle,Summer,387.0,630
52,286,Low,Spring,161.42,250
50,355,High,Summer,505.86,630
94,246,Low,Winter,385.56,630
67,254,High,Summer,619.91,1000
11,208,High,Winter,105.34,250
80,107,Low,Autumn,171.0,250
46,263,High,Winter,425.38,630
14,227,Low,Spring,42.68,50
86,105,High,Autumn,442.19,630
77,178,Middle,Spring,297.07,400
22,339,Middle,Winter,180.12,250
68,141,High,Winter,567.65,630
76,329,High,Autumn,463.65,630
89,326,Low,Spring,300.57,400
35,251,High,Winter,371.2,630
20,114,High,Winter,172.76,250
25,358,High,Autumn,213.04,250
71,222,High,Autumn,433.22,630
80,130,Low,Winter,229.51,400
18,358,Low,Summer,117.62,250
99,247,High,Autumn,527.19,630
60,252,High,Spring,394.61,630
71,137,Middle,Summer,376.03,630
51,348,Low,Winter,282.42,400
95,364,Middle,Summer,720.42,1000
61,121,Low,Summer,203.71,250
68,392,Middle,Winter,567.71,630
65,293,Middle,Autumn,311.84,400
15,183,Low,Winter,64.27,100
87,291,Middle,Autumn,412.91,630
55,397,High,Summer,586.18,1000
74,207,Low,Winter,275.46,400
77,194,Low,Summer,297.97,400
64,178,High,Summer,520.95,630
27,149,Low,Autumn,69.62,100
94,369,Low,Spring,299.67,400
31,358,Middle,Autumn,187.63,250
76,320,Middle,Autumn,323.62,400
89,311,Middle,Spring,354.92,400
40,248,Low,Autumn,139.14,250
59,289,High,Summer,548.26,630
29,166,Low,Summer,129.31,250
95,149,High,Autumn,474.88,630
41,343,Middle,Summer,356.83,400
100,145,Low,Winter,315.24,400
86,264,High,Winter,784.21,1000
23,101,High,Spring,151.16,250
24,305,Middle,Summer,174.65,250
94,184,Low,Autumn,209.23,250
90,159,Low,Winter,292.18,400
59,239,Low,Spring,171.25,250
100,394,Low,Summer,519.47,630
57,382,High,Summer,589.43,1000
46,400,Low,Autumn,198.38,250
73,108,Middle,Spring,247.69,400
37,303,Low,Summer,182.52,250
17,285,High,Spring,115.96,250
68,195,High,Winter,647.01,1000
32,122,Middle,Autumn,129.58,250
66,397,High,Spring,452.32,630
81,285,Middle,Summer,562.9,630
47,149,High,Autumn,295.38,400
76,103,Low,Summer,216.94,250
56,308,Middle,Spring,299.15,400
70,308,Low,Summer,362.63,400
80,184,Middle,Winter,461.92,630
72,183,High,Autumn,418.57,630
24,141,Middle,Autumn,91.12,250
54,137,Low,Winter,170.13,250
45,332,Low,Spring,156.07,250
20,153,Low,Winter,74.26,100
65,345,Low,Winter,324.09,400
51,251,High,Autumn,346.68,400
90,342,Middle,Spring,427.54,630
43,311,Middle,Winter,335.27,400
44,133,Low,Summer,169.89,250
36,384,Low,Winter,215.6,250
89,315,Middle,Summer,583.77,1000
67,234,Low,Autumn,176.0,250
81,222,Low,Summer,335.91,400
11,377,High,Summer,148.88,250
39,291,High,Summer,380.26,630
24,273,High,Summer,254.32,400
88,299,Middle,Spring,418.0,630
82,398,High,Summer,793.66,1000
88,255,High,Spring,512.05,630
62,122,Middle,Spring,225.49,250
52,327,Middle,Winter,386.29,630
48,177,Middle,Spring,207.01,250
63,392,High,Summer,737.76,1000
77,215,Middle,Autumn,288.65,400
52,113,Low,Summer,179.36,250
87,244,Middle,Autumn,328.97,400
51,139,High,Winter,432.86,630
24,147,High,Spring,153.89,250
85,362,Middle,Spring,397.28,630
89,128,High,Summer,700.93,1000
71,109,High,Autumn,374.19,630
92,173,Low,Winter,346.45,400
92,292,Low,Winter,442.47,630
73,155,High,Autumn,422.62,630
58,149,Low,Winter,226.69,250
30,236,High,Autumn,224.39,250
38,261,Middle,Winter,259.46,400
91,136,High,Spring,428.32,630
17,139,High,Winter,162.73,250
70,281,High,Summer,718.87,1000
58,139,Low,Autumn,130.24,250
29,205,Middle,Winter,179.07,250
83,137,High,Spring,472.12,630
37,350,Low,Spring,133.68,250
57,392,High,Autumn,385.32,630
94,332,Low,Autumn,301.42,400
29,185,High,Autumn,193.82,250
98,387,Middle,Summer,749.69,1000
45,252,Low,Summer,209.14,250
48,391,Low,Summer,316.37,400
65,348,Middle,Summer,483.68,630
11,211,High,Winter,123.58,250
23,244,High,Summer,241.94,400
83,158,High,Spring,466.22,630
35,202,High,Winter,330.38,400
60,211,Middle,Summer,346.7,400
35,163,High,Summer,351.13,400
71,334,Low,Winter,389.33,630
54,109,Middle,Autumn,207.23,250
34,390,Low,Autumn,153.58,250
94,260,High,Spring,550.97,630
47,354,Low,Winter,289.51,400
83,381,High,Summer,808.07,1000
76,267,Middle,Autumn,356.7,400
49,141,High,Autumn,310.54,400
59,313,Middle,Winter,431.34,630
22,100,Low,Summer,72.67,100
47,204,High,Summer,444.78,630
71,265,Low,Summer,315.24,400
34,159,High,Winter,342.1,400
30,325,High,Winter,336.39,400
35,220,Middle,Winter,232.74,400
23,317,Low,Autumn,94.03,250
65,306,High,Autumn,432.23,630
60,177,High,Winter,524.97,630
97,103,Low,Autumn,172.02,250
91,209,High,Summer,741.17,1000
50,241,Middle,Winter,364.69,630
48,309,Low,Winter,274.8,400
18,136,Middle,Autumn,69.59,100
60,263,Middle,Winter,410.16,630
65,117,High,Spring,359.34,400
31,229,High,Winter,289.07,400
19,162,Low,Winter,85.67,100
52,378,High,Spring,368.52,630
47,322,Low,Autumn,163.43,250
11,243,Middle,Winter,82.91,100
29,289,High,Autumn,207.03,250
77,385,Middle,Summer,549.36,630
17,207,Middle,Summer,120.43,250
88,398,High,Winter,853.41,1000
16,400,High,Spring,123.58,250
90,101,High,Summer,632.55,1000
79,365,Middle,Winter,530.28,630
52,105,High,Summer,427.56,630
91,344,Middle,Winter,648.55,1000
31,178,Middle,Spring,141.93,250
19,112,High,Winter,165.78,250
50,337,Low,Winter,261.98,400
40,389,High,Spring,322.44,400
98,144,Middle,Summer,465.23,630
45,153,Low,Spring,117.88,250
18,155,High,Autumn,113.81,250
83,232,High,Spring,490.29,630
86,311,Middle,Summer,590.53,1000
78,295,Low,Summer,409.31,630
83,222,Low,Winter,305.17,400
92,119,Middle,Summer,477.66,630
14,103,High,Winter,136.18,250
68,240,Low,Winter,310.98,400
47,279,Middle,Spring,212.04,250
94,239,Low,Summer,374.68,630
47,341,Low,Winter,270.28,400
97,122,Middle,Autumn,283.98,400
53,250,High,Summer,543.19,630
29,109,High,Summer,270.57,400
35,222,Low,Winter,155.31,250
98,295,Low,Autumn,321.98,400
65,399,Middle,Autumn,365.16,630
12,255,Low,Autumn,40.88,50
26,169,Low,Spring,69.28,100
92,273,Middle,Winter,560.91,630
88,366,Middle,Summer,584.56,1000
97,162,Middle,Autumn,351.38,400
44,352,Low,Winter,279.55,400
68,321,High,Autumn,443.29,630
24,140,High,Summer,216.01,250
88,199,High,Winter,714.76,1000
22,394,Middle,Winter,208.35,250
23,163,Middle,Winter,141.02,250
64,213,High,Autumn,398.37,630
53,257,High,Autumn,355.23,400
49,113,Low,Winter,169.66,250
40,377,High,Summer,425.36,630
98,258,Middle,Summer,584.5,1000
79,364,Middle,Spring,365.0,630
34,351,High,Winter,396.88,630
16,201,High,Winter,171.44,250
58,350,Middle,Summer,443.87,630
25,154,Low,Winter,91.85,250
34,236,Low,Spring,111.72,250
51,142,Low,Autumn,121.87,250
37,372,Middle,Winter,325.3,400
61,252,Middle,Autumn,274.77,400
44,378,Low,Winter,270.5,400
68,223,Middle,Autumn,255.67,400
52,179,Middle,Winter,298.49,400
61,329,High,Winter,603.09,1000
34,334,Middle,Winter,284.8,400
35,259,Middle,Winter,235.46,400
16,306,Middle,Autumn,92.43,250
10,280,High,Autumn,81.23,100
49,182,Middle,Winter,305.14,400
42,336,High,Spring,321.44,400
71,234,High,Summer,682.97,1000
20,304,High,Spring,160.18,250
97,306,Low,Autumn,324.82,400
91,284,Middle,Summer,552.88,630
73,290,Middle,Autumn,359.7,400
81,335,Low,Summer,389.92,630
65,141,Low,Autumn,145.78,250
11,257,High,Autumn,83.53,100
86,156,Middle,Autumn,323.91,400
26,175,Low,Summer,118.16,250
93,112,Middle,Winter,475.79,630
22,190,Low,Autumn,66.58,100
26,137,Low,Summer,89.5,100
28,107,High,Autumn,166.13,250
16,232,Middle,Summer,121.22,250
21,374,Low,Spring,89.35,100
38,191,Middle,Winter,236.2,400
56,224,Middle,Spring,228.03,400
56,357,Low,Summer,349.48,400
71,315,High,Autumn,521.17,630
94,331,High,Summer,812.01,1000
90,138,Middle,Winter,458.52,630
65,329,High,Spring,429.65,630
58,150,Middle,Summer,352.06,400
51,177,Low,Summer,195.0,250
78,118,High,Summer,600.89,1000
99,191,High,Spring,499.95,630
30,171,Low,Winter,118.76,250
49,265,High,Winter,512.75,630
82,340,Middle,Autumn,366.07,630
70,213,Middle,Autumn,306.41,400
43,221,High,Winter,444.97,630
76,274,Middle,Autumn,343.13,400
67,313,Low,Winter,316.09,400
33,192,High,Spring,195.37,250
13,371,Low,Spring,51.99,100
34,144,High,Summer,323.36,400
16,176,Middle,Winter,104.89,250
76,389,Low,Autumn,306.62,400
32,310,High,Spring,234.73,400
15,332,Low,Summer,95.44,250
28,346,High,Spring,208.83,250
24,347,Middle,Autumn,130.7,250
65,287,Low,Autumn,197.73,250
16,366,Middle,Winter,145.73,250
25,368,Low,Summer,171.94,250
75,382,Low,Autumn,267.95,400
51,391,High,Autumn,374.75,630
38,301,Middle,Spring,196.09,250
29,217,High,Spring,216.09,250
75,385,Low,Winter,466.82,630
57,129,Middle,Autumn,222.01,250
41,308,High,Summer,408.62,630
38,159,Low,Summer,145.32,250
42,218,Middle,Winter,283.62,400
90,167,Middle,Winter,473.46,630
31,310,Low,Summer,169.92,250
69,313,High,Spring,441.58,630
82,233,High,Summer,713.62,1000
49,300,High,Spring,359.94,400
62,398,High,Winter,643.15,1000
40,138,Low,Autumn,88.91,100
81,379,High,Winter,773.1,1000
22,322,High,Spring,169.02,250
99,242,High,Summer,798.64,1000
38,179,Middle,Autumn,150.01,250
61,112,High,Summer,489.29,630
36,331,Middle,Spring,208.03,250
50,324,Middle,Spring,269.91,400
22,237,Middle,Winter,156.98,250
80,181,Low,Summer,297.31,400
38,219,Low,Winter,188.82,250
29,196,High,Summer,316.49,400
46,190,High,Spring,264.69,400
56,214,High,Spring,385.43,630
45,198,Low,Autumn,128.87,250
13,191,Low,Winter,60.1,100
89,175,Low,Winter,316.5,400
29,148,Middle,Summer,167.5,250
59,150,Middle,Spring,228.28,400
18,288,Middle,Summer,150.74,250
70,180,Low,Autumn,181.37,250
72,215,High,Summer,681.09,1000
60,210,Middle,Autumn,265.96,400
14,276,High,Summer,150.99,250
52,297,High,Winter,536.18,630
66,262,Middle,Autumn,285.98,400
100,285,Low,Spring,268.27,400
34,119,High,Spring,204.23,250
65,316,Low,Spring,205.51,250
37,116,Middle,Autumn,140.14,250
43,173,Low,Autumn,118.42,250
63,399,High,Winter,739.4,1000
69,230,Middle,Winter,474.77,630
70,368,High,Spring,458.4,630
74,285,Low,Winter,332.8,400
79,340,High,Summer,836.18,1000
77,167,High,Summer,677.64,1000
94,264,Middle,Autumn,414.59,630
92,327,Middle,Summer,596.65,1000
55,162,Low,Autumn,145.6,250
30,319,High,Spring,235.12,400
76,310,High,Autumn,511.91,630
100,214,High,Spring,527.15,630
17,347,High,Autumn,134.17,250
15,105,High,Spring,97.19,250
41,346,Middle,Spring,241.54,400
30,198,Middle,Spring,144.26,250
78,122,Middle,Spring,245.11,400
31,353,Low,Winter,174.62,250
98,336,Low,Winter,428.98,630
18,299,Middle,Autumn,100.93,250
70,283,High,Summer,715.93,1000
96,103,Middle,Winter,472.65,630
55,174,High,Autumn,357.21,400
70,165,High,Spring,387.68,630
21,183,Low,Spring,61.37,100
31,348,High,Summer,346.91,400
30,281,Low,Autumn,96.54,250
11,258,High,Winter,113.34,250
70,339,Middle,Winter,515.37,630
41,288,Low,Summer,231.07,400
67,280,Low,Winter,295.83,400
72,359,High,Winter,690.36,1000
20,189,Middle,Summer,140.19,250
82,127,High,Winter,599.07,1000
33,215,Middle,Winter,227.39,400
10,257,Middle,Winter,80.65,100
30,279,Low,Summer,172.86,250
75,228,High,Winter,680.82,1000
91,256,High,Autumn,484.26,630
14,247,Middle,Summer,98.37,250
50,392,Low,Summer,311.29,400
89,352,Low,Winter,473.83,630
56,294,High,Spring,368.32,630
51,365,Middle,Autumn,293.21,400
68,303,High,Winter,701.7,1000
72,338,Middle,Summer,542.39,630
84,186,High,Spring,462.81,630
63,399,High,Autumn,512.58,630
15,360,Low,Summer,103.45,250
42,304,Low,Autumn,149.83,250
31,142,Middle,Spring,135.96,250
62,254,Middle,Winter,452.25,630
50,177,Middle,Summer,304.32,400
59,122,Middle,Summer,297.65,400
39,198,High,Summer,397.78,630
44,252,Low,Winter,223.66,250
42,268,Middle,Winter,309.2,400
49,379,High,Autumn,337.85,400
63,305,Middle,Spring,280.82,400
89,158,Middle,Winter,460.94,630
49,198,Low,Winter,219.75,250
79,118,Low,Summer,221.7,250
66,287,Low,Spring,201.7,250
68,100,High,Summer,564.24,630
86,325,Low,Autumn,275.44,400
73,167,High,Summer,563.88,630
93,283,Low,Spring,266.2,400
25,374,High,Spring,209.31,250
75,232,Low,Summer,313.76,400
44,390,Middle,Summer,357.18,400
49,139,Middle,Spring,167.3,250
64,349,Middle,Autumn,341.71,400
67,239,Middle,Summer,403.32,630
61,195,Low,Summer,261.18,400
97,101,Low,Winter,287.5,400
91,222,Low,Winter,338.29,400
24,238,Middle,Spring,105.5,250
91,208,Middle,Autumn,374.68,630
54,150,Low,Spring,132.22,250
79,169,Middle,Winter,429.34,630
60,187,High,Summer,543.69,630
77,292,Middle,Winter,563.55,630
86,124,High,Spring,451.13,630
74,368,Low,Summer,428.66,630
33,178,Middle,Spring,142.62,250
71,225,High,Autumn,402.88,630
91,139,High,Summer,646.91,1000
79,302,Middle,Winter,565.31,630
98,105,Low,Winter,246.17,400
45,189,Low,Spring,114.75,250
40,307,Low,Summer,232.96,400
52,297,Middle,Spring,272.74,400
95,374,Middle,Autumn,408.8,630
98,143,High,Summer,685.9,1000
12,197,High,Spring,87.14,100
38,109,Middle,Summer,205.86,250
49,131,Low,Spring,106.91,250
44,333,High,Summer,490.74,630
45,333,Low,Spring,177.23,250
40,274,Middle,Autumn,197.31,250
93,378,Middle,Winter,666.2,1000
36,117,Low,Autumn,88.76,100
48,199,Middle,Winter,330.3,400
38,251,High,Winter,372.96,630
11,250,Low,Summer,59.49,100
66,172,High,Winter,577.91,1000
12,391,High,Summer,140.33,250
37,343,Middle,Spring,215.4,250
25,363,Low,Summer,157.65,250
26,115,High,Autumn,169.57,250
30,389,Low,Summer,187.72,250
97,133,Low,Summer,287.09,400
92,185,High,Winter,699.84,1000
81,104,Low,Autumn,168.27,250
100,246,High,Winter,839.86,1000
31,364,Middle,Summer,278.38,400
90,253,Low,Autumn,274.08,400
84,152,High,Spring,453.95,630
25,199,Low,Winter,122.08,250
70,257,Middle,Summer,487.83,630
11,351,Low,Winter,76.06,100
77,154,High,Autumn,383.95,630
27,184,Low,Autumn,73.17,100
37,388,Middle,Winter,286.93,400
71,183,High,Autumn,434.95,630
91,273,Middle,Spring,377.96,630
20,223,Low,Winter,100.07,250
78,101,Middle,Winter,383.34,630
19,349,Middle,Winter,149.14,250
10,287,Middle,Winter,72.38,100
43,246,High,Spring,290.36,400
44,158,Middle,Winter,253.48,400
72,255,Middle,Spring,312.36,400
88,206,High,Autumn,544.76,630
68,332,Middle,Spring,311.88,400
87,279,Middle,Autumn,343.63,400
50,218,Middle,Winter,295.25,400
25,243,Middle,Spring,124.65,250
36,200,Low,Winter,153.72,250
30,114,High,Winter,251.89,400
27,309,High,Spring,190.6,250
63,376,High,Spring,442.01,630
86,268,High,Autumn,520.14,630
69,139,Low,Summer,221.96,250
87,351,Low,Autumn,324.3,400
96,281,Low,Spring,288.98,400
45,312,Low,Summer,238.35,400
40,148,Middle,Autumn,146.06,250
30,130,High,Summer,299.76,400
85,338,Middle,Winter,593.05,1000
100,371,Low,Winter,468.48,630
99,375,Middle,Summer,671.57,1000
82,279,Low,Winter,384.79,630
99,110,Middle,Summer,425.45,630
13,280,Low,Summer,71.5,100
54,277,Middle,Summer,355.59,400
14,295,Low,Winter,79.44,100
18,288,Low,Autumn,61.93,100
66,187,Middle,Spring,236.82,400
14,399,Low,Summer,99.54,250
56,147,High,Autumn,357.74,400
25,233,Low,Spring,88.32,100
16,249,High,Autumn,122.37,250
68,151,Middle,Summer,382.25,630
99,313,Middle,Winter,602.02,1000
90,213,Low,Autumn,227.41,400
92,176,High,Winter,743.95,1000
40,320,Middle,Autumn,218.91,250
55,197,High,Summer,527.33,630
85,127,Low,Winter,274.58,400
49,229,High,Summer,526.28,630
27,391,High,Spring,236.99,400
92,257,Low,Autumn,252.92,400
32,166,Middle,Summer,212.89,250
16,291,Low,Winter,96.4,250
32,190,Middle,Spring,145.55,250
53,285,Middle,Spring,254.58,400
57,130,Middle,Autumn,211.37,250
100,399,Middle,Spring,513.7,630
95,229,High,Spring,562.25,630
11,367,Middle,Autumn,63.53,100
89,122,High,Summer,730.45,1000
33,184,Low,Autumn,90.93,250
87,391,High,Spring,588.81,1000
63,205,Middle,Winter,364.73,630
12,309,Middle,Summer,101.06,250
97,307,Low,Spring,272.84,400
78,117,Middle,Winter,427.46,630
16,266,Middle,Winter,122.86,250
98,294,Middle,Winter,573.64,1000
96,364,Middle,Summer,639.9,1000
72,375,High,Summer,712.94,1000
11,192,Middle,Autumn,52.41,100
61,150,Middle,Winter,328.38,400
86,139,Middle,Summer,472.86,630
32,277,Middle,Winter,215.89,250
10,394,High,Autumn,80.92,100
35,398,Middle,Winter,306.75,400
58,228,High,Autumn,377.43,630
80,206,High,Spring,502.73,630
51,181,Low,Winter,184.9,250
16,166,Low,Spring,40.85,50
67,227,Middle,Winter,399.72,630
55,353,Middle,Autumn,314.09,400
60,146,High,Winter,568.38,630
89,124,High,Spring,441.85,630
43,201,Middle,Autumn,191.52,250
95,184,High,Winter,787.36,1000
65,378,High,Autumn,482.5,630
79,335,Middle,Summer,605.99,1000
55,372,Low,Summer,350.91,400
66,117,Low,Autumn,126.57,250
89,130,High,Summer,636.71,1000
20,132,Middle,Winter,126.35,250
36,286,Middle,Winter,252.99,400
53,117,High,Spring,317.45,400
29,171,High,Spring,170.66,250
72,235,High,Autumn,460.48,630
67,252,Middle,Autumn,278.9,400
47,268,High,Summer,494.53,630
22,380,High,Spring,166.01,250
52,124,Middle,Winter,309.51,400
87,116,Middle,Winter,384.89,630
68,359,High,Winter,759.11,1000
76,339,Middle,Winter,562.5,630
35,268,Low,Winter,196.39,250
34,271,Low,Autumn,119.75,250
42,343,Middle,Winter,344.75,400
97,318,High,Autumn,594.17,1000
46,213,Middle,Autumn,208.18,250
26,166,Low,Spring,64.23,100
17,159,High,Spring,112.39,250
48,295,Low,Autumn,158.29,250
89,275,Low,Autumn,279.76,400
79,109,High,Summer,662.0,1000
64,296,Middle,Autumn,290.8,400
76,121,Low,Winter,238.05,400
76,215,Middle,Autumn,322.25,400
95,242,Middle,Spring,336.45,400
51,149,High,Winter,478.58,630
98,274,Middle,Summer,569.42,630
33,195,Middle,Winter,223.58,250
82,103,Middle,Summer,383.65,630
99,299,High,Summer,922.45,1000
82,309,High,Summer,824.95,1000
85,394,Middle,Summer,685.07,1000
67,291,Low,Spring,220.01,250
96,159,Middle,Spring,302.22,400
58,395,Middle,Summer,501.05,630
97,336,High,Autumn,565.9,630
58,301,Low,Autumn,212.92,250
47,346,Low,Spring,170.61,250
62,150,Low,Spring,147.97,250
57,229,High,Summer,540.99,630
28,190,High,Winter,253.98,400
94,241,Middle,Autumn,361.07,400
61,395,Middle,Summer,446.34,630
57,130,Middle,Spring,204.26,250
55,394,Middle,Winter,489.82,630
30,317,Middle,Spring,171.13,250
71,281,Low,Spring,224.86,250
43,109,Middle,Winter,251.14,400
92,262,Low,Autumn,279.24,400
56,379,Middle,Summer,495.16,630
59,245,Middle,Summer,411.27,630
33,210,Low,Summer,138.87,250
18,124,Low,Autumn,47.49,100
76,361,High,Spring,531.99,630
53,359,Middle,Winter,412.02,630
95,266,Low,Autumn,246.73,400
75,398,High,Summer,835.36,1000
62,150,Middle,Autumn,211.23,250
82,343,High,Summer,815.55,1000
33,124,High,Autumn,185.34,250
58,345,High,Winter,666.16,1000
43,146,Middle,Winter,257.37,400
21,346,High,Autumn,160.13,250
45,182,High,Winter,436.48,630
38,259,Middle,Spring,188.47,250
70,112,Middle,Spring,216.78,250
26,389,Low,Winter,178.24,250
71,259,Middle,Spring,297.56,400
85,314,High,Spring,593.84,1000
52,206,Low,Spring,153.11,250
40,139,Middle,Autumn,147.25,250
88,202,Low,Summer,320.15,400
80,275,High,Autumn,459.89,630
21,296,Middle,Spring,117.29,250
76,139,Low,Autumn,157.11,250
67,202,Middle,Autumn,285.15,400
89,396,Low,Spring,300.12,400
38,348,Middle,Summer,321.78,400
17,211,Middle,Spring,73.25,100
26,358,High,Summer,319.62,400
23,180,Low,Spring,61.17,100
48,164,Low,Summer,183.63,250
98,342,Middle,Winter,723.13,1000
41,244,Low,Autumn,122.72,250
88,221,Middle,Winter,505.77,630
10,284,High,Spring,82.41,100
88,264,Middle,Spring,329.94,400
82,160,High,Winter,728.51,1000
49,366,Low,Winter,296.58,400
57,386,High,Autumn,416.67,630
100,119,High,Summer,748.22,1000
57,326,High,Summer,566.72,630
59,173,Middle,Summer,357.11,400
16,290,High,Spring,119.5,250
55,138,High,Winter,491.15,630
80,179,Low,Summer,274.13,400
26,269,Middle,Winter,194.82,250
100,135,High,Autumn,520.05,630
68,146,Middle,Summer,382.63,630
28,369,Low,Winter,173.72,250
74,141,Middle,Winter,378.38,630
88,222,High,Winter,816.64,1000
95,281,Middle,Autumn,381.13,630
15,351,Low,Summer,98.47,250
99,360,Middle,Winter,681.84,1000
85,110,Middle,Autumn,272.95,400
40,369,Middle,Winter,302.78,400
19,379,High,Summer,255.44,400
88,132,Low,Autumn,200.28,250
78,101,High,Winter,615.45,1000
71,142,Middle,Autumn,237.16,400
52,336,High,Autumn,387.98,630
42,130,Low,Autumn,95.92,250
51,337,Middle,Winter,358.93,400
94,395,High,Winter,925.5,1000
93,140,High,Spring,441.67,630
14,135,Low,Winter,53.75,100
31,127,Middle,Summer,174.84,250
24,239,High,Autumn,153.22,250
97,340,Low,Summer,445.7,630
96,397,High,Winter,936.01,1000
69,315,High,Winter,670.88,1000
73,166,Low,Spring,190.02,250
43,256,High,Spring,312.97,400
73,344,Middle,Summer,550.24,630
96,132,Middle,Summer,451.6,630
70,377,High,Autumn,511.14,630
87,101,Middle,Spring,254.05,400
99,214,High,Summer,898.24,1000
54,210,High,Autumn,313.62,400
11,187,Low,Winter,50.14,100
60,274,Middle,Autumn,252.12,400
58,339,Middle,Summer,461.42,630
96,178,High,Summer,739.0,1000
32,155,High,Autumn,203.07,250
59,113,Middle,Autumn,206.47,250
45,381,High,Spring,359.45,400
72,281,Low,Spring,234.47,400
74,260,Middle,Summer,454.97,630
41,183,Low,Autumn,122.85,250
54,329,High,Summer,538.78,630
82,109,Middle,Spring,261.76,400
52,354,Middle,Winter,434.56,630
98,334,Middle,Spring,399.25,630
96,263,Middle,Summer,620.48,1000
67,368,Middle,Spring,342.36,400
13,309,High,Autumn,98.58,250
85,341,Middle,Autumn,365.69,630
15,134,High,Winter,142.22,250
23,394,High,Summer,277.54,400
37,236,Low,Autumn,114.18,250
25,291,Low,Summer,147.05,250
66,188,Low,Autumn,161.4,250
30,135,High,Autumn,201.3,250
51,107,Low,Spring,101.63,250
71,258,High,Autumn,466.31,630
13,266,Middle,Winter,104.58,250
23,252,Low,Winter,126.82,250
86,286,Middle,Autumn,340.91,400
57,396,High,Winter,583.25,1000
32,289,High,Summer,364.76,630
18,140,Middle,Autumn,80.57,100
63,370,High,Summer,678.55,1000
24,354,Middle,Summer,190.82,250
50,252,High,Winter,495.15,630
81,258,Middle,Spring,313.9,400
82,213,Middle,Autumn,291.68,400
94,153,High,Summer,754.23,1000
27,238,Low,Summer,130.64,250
14,198,High,Spring,90.9,100
29,317,High,Autumn,203.04,250
62,185,High,Summer,534.23,630
55,374,Low,Winter,325.05,400
94,253,Low,Summer,411.49,630
89,141,High,Summer,675.91,1000
10,244,Low,Summer,52.75,100
58,126,Low,Winter,181.96,250
70,270,Middle,Winter,426.5,630
79,275,High,Winter,787.74,1000
30,382,Low,Winter,205.42,250
75,173,High,Summer,673.23,1000
88,233,Middle,Spring,357.74,400
48,379,High,Spring,330.69,400
16,262,Low,Winter,93.57,250
55,390,High,Autumn,383.28,630
20,163,High,Spring,136.18,250
32,207,Middle,Summer,213.42,250
36,114,High,Autumn,222.46,250
87,186,Middle,Summer,479.88,630
66,374,High,Spring,432.64,630
26,309,Low,Autumn,108.07,250
22,161,Low,Winter,84.92,100
42,266,Low,Spring,139.58,250
13,216,High,Summer,127.74,250
100,303,Low,Summer,491.4,630
65,209,Middle,Winter,402.69,630
34,305,Low,Spring,136.24,250
12,206,Low,Summer,55.81,100
79,297,Middle,Summer,499.78,630
42,388,High,Spring,306.18,400
64,271,Middle,Winter,405.71,630
12,153,High,Winter,116.19,250
46,393,High,Summer,582.64,1000
30,132,Middle,Spring,113.3,250
43,173,Middle,Summer,280.78,400
96,279,Middle,Winter,570.74,630
38,172,High,Spring,240.67,400
24,313,Low,Spring,83.59,100
83,271,Middle,Spring,330.53,400
16,169,Middle,Summer,111.36,250
96,228,High,Summer,740.0,1000
91,114,Low,Autumn,159.17,250
39,321,Low,Summer,222.06,250
100,181,Middle,Winter,525.61,630
17,131,Low,Summer,65.84,100
21,281,High,Spring,148.84,250
